docName, score
Moons, 0.605557918548584
Uranus, 0.5467857122421265
Moons_of_Uranus, 0.5460376143455505
Planet, 0.5001832246780396
Planets, 0.49969184398651123
Moons_of_Jupiter, 0.4883037507534027
Jupiter, 0.4859894812107086
Neptune_Orbiter, 0.44073453545570374
Miranda_(moon), 0.3781769871711731
Neptune, 0.3780726492404938
Saturn, 0.3677006959915161
Solar_System, 0.36723363399505615
Space_exploration, 0.366339772939682
Dwarf_planet, 0.3497122526168823
Discovery_and_exploration_of_the_Solar_System, 0.3407200276851654
Pluto, 0.3245674669742584
Orbit, 0.3053225874900818
Hill_sphere, 0.3023619055747986
Voyager_2, 0.2982710897922516
Planetary_flyby, 0.2947419285774231
Pioneer_10, 0.29464393854141235
Juno_spacecraft, 0.2837556004524231
Mercury_(planet), 0.27670571208000183
Kuiper_belt, 0.2742600440979004
Triton_(moon), 0.2663789987564087
Rings_of_Uranus, 0.26199817657470703
Planetary_formation, 0.24720938503742218
Moons_of_Saturn, 0.24535556137561798
Space_probe, 0.2450980693101883
Galileo_spacecraft, 0.2399580031633377
Galileo_(spacecraft), 0.2399580031633377
Pioneer_11, 0.2330036163330078
Gravity, 0.22282709181308746
Gravitation, 0.22282709181308746
New_Horizons, 0.2208269089460373
Satellite, 0.2175014466047287
Astronomy, 0.21712560951709747
Atmosphere, 0.21654175221920013
Mariner_program, 0.21534563601016998
Lagrangian_point, 0.21414528787136078
Ocean, 0.21297883987426758
Space_colonization, 0.21214509010314941
Unmanned_robotic_space_probes, 0.208344966173172
Robotic_spacecraft, 0.208344966173172
Gravitational_slingshot, 0.205869659781456
Gravity_assist, 0.205869659781456
Voyager_1, 0.1985522359609604
Titan_(moon), 0.1955462396144867
Ceres_(dwarf_planet), 0.1942528635263443
Perturbation_(astronomy), 0.19091930985450745
Cassini%E2%80%93Huygens, 0.19007432460784912
Astrodynamics, 0.18741603195667267
Moon, 0.18501700460910797
Sun, 0.18017999827861786
Van_Allen_radiation_belt, 0.17940936982631683
Apsis, 0.17871995270252228
4_Vesta, 0.1775500476360321
Phobos_(moon), 0.17709848284721375
Mars, 0.1764884889125824
Magnetotail, 0.17576774954795837
Magnetosphere, 0.17576774954795837
Voyager_program, 0.1752636581659317
Voyager_probes, 0.1752636581659317
Orbit_of_the_Moon, 0.17136476933956146
Asteroid_belt, 0.16967907547950745
Momentum_exchange_tether, 0.16148632764816284
Venus, 0.16033250093460083
NASA, 0.15987437963485718
List_of_artificial_objects_leaving_the_Solar_System, 0.15979474782943726
Axial_tilt, 0.15705861151218414
Solar_wind, 0.15691952407360077
Night_sky, 0.15670977532863617
Light_sail, 0.1560797095298767
Spaceflight, 0.1541825234889984
Aurora_(astronomy), 0.15379495918750763
Polar_Aurora, 0.15379495918750763
Japan_Aerospace_Exploration_Agency, 0.1512385904788971
Planetary_nebula, 0.15119557082653046
Timeline_of_Solar_System_exploration, 0.1498751938343048
Timeline_of_planetary_exploration, 0.1498751938343048
Asteroid_mining, 0.14968723058700562
Chinese_space_program, 0.14603015780448914
Colonization_of_the_Moon, 0.1439094990491867
Outer_space, 0.13623809814453125
Interstellar_space, 0.13623809814453125
Earth, 0.13552992045879364
Galileo_Galilei, 0.1287974864244461
BepiColombo, 0.12719009816646576
Space_elevators, 0.12468910217285156
Heliocentric, 0.12174302339553833
Delta-v, 0.12167908996343613
Terrestrial_planets, 0.12166611105203629
MESSENGER, 0.12128619849681854
Interplanetary_dust_cloud, 0.11622903496026993
Celestial_body, 0.11484362930059433
Celestial_bodies, 0.11484362930059433
Astronomical_object, 0.11484362930059433
Space_habitat, 0.11333616077899933
Minor_planet, 0.112330861389637
Asia%27s_Space_Race, 0.1101633608341217
